cpu_speed,volts,cpu_pct,load_avg,temp
2.400017408,0.8915,92.7,2.97,54.9
2.40002048,0.8915,20.0,2.97,53.8
2.400033792,0.8915,20.4,2.97,53.2
2.40002048,0.8915,16.8,2.97,52.7
2.400023808,0.8915,16.7,2.97,52.1
2.400023808,0.8915,19.8,2.97,53.8
2.40002048,0.8915,75.5,2.97,52.7
2.40002048,0.8915,100.0,2.97,54.3
2.400023808,0.8915,98.2,2.97,54.9
2.40002048,0.8915,72.2,2.97,54.3
2.400033792,0.8915,59.4,2.97,53.8
2.400023808,0.8915,61.8,2.97,53.8
2.400033792,0.8915,55.7,2.97,54.3
2.400023808,0.8915,72.6,2.97,52.7
2.40002048,0.8915,70.6,2.97,54.9
2.400033792,0.8915,45.3,2.97,52.7
2.400033792,0.8915,19.6,2.89,52.7
2.400023808,0.8915,12.1,2.89,51.6
2.400030464,0.8915,12.0,2.89,52.1
2.40002048,0.8915,47.1,2.89,53.8
2.400027136,0.8915,42.5,2.89,53.2
2.40002048,0.8915,2.8,2.89,52.1
2.400017408,0.8915,13.3,2.89,52.7
2.400023808,0.8915,50.0,2.89,53.2
2.40002048,0.8915,19.4,2.89,51.0
2.400027136,0.8915,12.0,2.89,52.1
2.400027136,0.8915,24.8,2.89,52.7
2.40002048,0.8915,18.2,2.89,52.1
2.40003712,0.8915,45.8,2.89,53.2
2.40003712,0.8915,66.7,2.89,52.7
2.400023808,0.8915,52.3,2.89,52.7
2.400017408,0.8915,56.5,2.89,53.8
2.400027136,0.8915,49.1,2.89,53.8
2.400030464,0.8915,49.1,2.89,54.3
2.400023808,0.8915,49.1,3.06,53.2
2.40003712,0.8915,76.4,3.06,54.3
2.400017408,0.8915,59.8,3.06,53.2
2.400033792,0.8915,55.1,3.06,53.8
2.40002048,0.8915,50.0,3.06,53.8
2.400033792,0.8915,46.2,3.06,53.2
2.400023808,0.8915,70.6,3.06,53.2
2.400033792,0.8915,61.3,3.06,53.8
2.40003712,0.8915,78.5,3.06,54.3
2.400027136,0.8915,87.4,3.06,54.3
2.400027136,0.8915,43.0,3.06,51.6
2.400033792,0.8915,60.4,3.06,54.3
2.400027136,0.8915,81.7,3.06,54.3
2.400023808,0.8915,72.6,3.06,56.0
2.40002048,0.8915,67.0,3.06,55.4
2.400017408,0.8915,57.8,3.06,55.4
2.400033792,0.8915,81.7,3.06,54.9
2.400023808,0.8915,58.3,3.06,54.3
2.40002048,0.8915,7.5,2.81,52.7
2.400023808,0.8915,6.7,2.81,52.1
2.400027136,0.8915,12.5,2.81,52.7
2.400027136,0.8915,24.8,2.81,53.2
2.400023808,0.8915,25.5,2.81,52.1
2.400017408,0.8915,21.9,2.81,52.1
2.40002048,0.8915,71.2,2.81,53.8
2.400033792,0.8915,20.7,2.81,52.1
2.40002048,0.8915,5.7,2.81,51.6
2.400017408,0.8915,15.9,2.81,52.7
2.400027136,0.8915,81.7,2.81,53.8
2.400030464,0.8915,77.3,2.81,54.3
2.400027136,0.8915,89.1,2.81,54.3
2.400027136,0.8915,87.4,2.81,54.3
2.40002048,0.8915,34.9,2.81,52.7
2.400027136,0.8915,21.0,2.81,52.7
2.400033792,0.8915,28.0,2.81,52.1
2.400033792,0.8915,49.1,2.81,53.2
2.40002048,0.8915,7.5,2.81,51.0
2.40002048,0.8915,0.9,2.59,51.6
1.900026112,0.8228,1.9,2.59,49.9
1.500019456,0.75,0.0,2.59,50.5
1.800025216,0.8915,23.4,2.59,52.7
2.400027136,0.8915,38.0,2.59,51.0
2.400023808,0.8915,12.3,2.59,51.6
2.400033792,0.8915,4.7,2.59,50.5
2.40002048,0.8915,11.5,2.59,51.0
2.400033792,0.8915,19.2,2.59,52.1
2.40002048,0.8915,27.6,2.59,52.1
2.400033792,0.8915,17.9,2.59,52.1
2.400027136,0.8915,7.5,2.59,51.0
2.400033792,0.8915,1.9,2.59,50.5
2.400023808,0.8915,0.9,2.59,49.4
2.40002048,0.8915,5.7,2.59,49.9
2.400030464,0.8915,0.0,2.59,49.4
2.400017408,0.8915,6.6,2.59,51.0
2.400017408,0.8915,2.9,2.59,51.0
2.40002048,0.8915,0.0,2.46,50.5
2.400033792,0.8915,20.3,2.46,50.5
2.400023808,0.8915,32.7,2.46,50.5
2.400017408,0.8915,34.9,2.46,51.6
1.70002112,0.8915,14.4,2.46,51.6
1.600013696,0.8915,8.4,2.46,49.4
1.800018688,0.8915,17.6,2.46,50.5
1.700027648,0.8915,21.0,2.46,49.9
1.800025216,0.8915,18.1,2.46,51.0
1.700011264,0.8915,9.3,2.46,50.5
1.600013696,0.8915,5.6,2.46,49.9
1.700014464,0.8915,7.5,2.46,49.4
1.90002944,0.8915,24.3,2.46,51.6
1.800018688,0.8915,18.9,2.46,50.5
1.600020224,0.8915,12.8,2.46,50.5
1.5000128,0.75,0.0,2.46,49.9
1.600017024,0.8915,2.8,2.46,48.8
1.600017024,0.8915,11.0,2.46,49.4
2.400023808,0.8915,21.0,2.46,50.5
2.400033792,0.8915,2.8,2.42,49.4
2.40002048,0.8915,6.6,2.42,50.5
2.400030464,0.8915,11.4,2.42,48.3
2.40003712,0.8915,1.9,2.42,49.9
2.40002048,0.8915,2.8,2.42,49.9
2.400027136,0.8915,2.8,2.42,49.9
2.400033792,0.8915,0.9,2.42,49.9
2.400033792,0.8915,0.0,2.42,49.4
2.40002048,0.8915,1.9,2.42,49.4
2.400033792,0.8915,0.0,2.42,49.4
2.400033792,0.8915,0.0,2.42,50.5
2.400033792,0.8915,6.5,2.42,50.5
2.400023808,0.8915,11.2,2.42,51.0
2.40003712,0.8915,0.9,2.42,49.4
2.400030464,0.8915,8.5,2.42,49.9
2.400023808,0.8915,12.1,2.42,50.5
2.400023808,0.8915,2.8,2.42,49.4
2.400027136,0.8915,0.9,2.42,49.9
1.600020224,0.7815,2.8,2.23,49.4
1.500019456,0.8915,1.9,2.23,49.4
1.500022656,0.75,3.7,2.23,48.8
1.5000128,0.75,0.0,2.23,49.4
1.500019456,0.75,0.9,2.23,48.8
1.600017024,0.8915,2.8,2.23,49.4
1.5000128,0.75,0.0,2.23,49.9
1.500016128,0.75,0.0,2.23,48.8
1.800025216,0.809,15.7,2.23,48.8
1.600017024,0.75,1.9,2.23,48.8
1.600017024,0.7815,2.8,2.23,48.3
1.600020224,0.8915,4.8,2.23,50.5
1.500016128,0.8915,0.9,2.23,50.5
1.600023552,0.8915,6.5,2.23,49.4
1.600017024,0.8915,9.3,2.23,48.8
1.500022656,0.8915,0.0,2.23,49.4
2.400030464,0.8915,70.4,2.23,49.9
2.40002048,0.8915,21.7,2.23,49.9
2.400033792,0.8915,7.5,2.23,49.4
2.40003712,0.8915,5.7,2.13,49.4
2.40002048,0.8915,5.7,2.13,49.4
2.400023808,0.8915,0.9,2.13,48.8
2.400023808,0.8915,1.9,2.13,48.8
2.400030464,0.8915,0.9,2.13,48.3
2.400033792,0.8915,1.9,2.13,49.4
2.400023808,0.8915,2.8,2.13,48.3
2.40002048,0.8915,0.0,2.13,48.8
2.400027136,0.8915,4.6,2.13,48.3
2.400030464,0.8915,6.5,2.13,49.9
2.400030464,0.8915,4.7,2.13,48.3
2.400027136,0.8915,4.7,2.13,48.8
2.400033792,0.8915,1.9,2.13,48.3
2.400033792,0.8915,0.0,2.13,47.7
2.400033792,0.8915,0.0,2.13,48.8
1.600013696,0.7815,0.9,2.13,48.8
1.600023552,0.7815,1.9,2.13,47.7
1.5000128,0.75,0.0,2.13,47.2
1.500019456,0.75,1.8,2.13,48.3
1.500022656,0.75,0.9,2.04,48.8
1.5000128,0.75,1.9,2.04,48.3
1.500022656,0.75,0.9,2.04,48.3
1.500022656,0.75,1.8,2.04,47.7
1.500016128,0.8915,0.9,2.04,48.3
1.500016128,0.75,0.9,2.04,48.3
1.500016128,0.75,0.0,2.04,46.6
1.5000128,0.75,0.9,2.04,46.6
1.600023552,0.7815,0.9,2.04,49.9
1.500016128,0.75,0.0,2.04,47.7
1.500016128,0.75,0.0,2.04,47.2
1.500016128,0.75,0.9,2.04,48.3
1.600017024,0.75,2.8,2.04,48.3
1.5000128,0.75,0.0,2.04,47.7
1.500019456,0.75,0.9,2.04,47.7
1.500016128,0.8915,0.9,2.04,47.7
1.500019456,0.75,2.7,2.04,46.6
1.500016128,0.75,0.9,2.04,47.7
1.500016128,0.75,0.0,1.88,48.3
1.500022656,0.8915,0.9,1.88,47.7
1.500019456,0.75,0.9,1.88,48.3
1.500019456,0.75,0.0,1.88,47.2
1.500016128,0.75,0.9,1.88,47.2
1.500016128,0.75,0.9,1.88,47.7
1.500022656,0.75,0.9,1.88,47.2
1.500019456,0.75,0.9,1.88,46.6
1.5000128,0.75,1.9,1.88,47.7
1.500019456,0.75,0.9,1.88,47.2
1.500022656,0.75,1.8,1.88,46.6
1.500016128,0.75,0.9,1.88,47.2
1.500019456,0.8915,0.9,1.88,48.8
1.500016128,0.75,0.9,1.88,47.2
1.500019456,0.75,0.9,1.88,46.1
1.500016128,0.75,0.0,1.88,47.2
1.600013696,0.8915,0.9,1.88,47.2
1.500016128,0.75,0.0,1.88,46.6
1.500019456,0.75,0.0,1.88,47.2
1.500016128,0.75,0.0,1.73,47.7
1.600020224,0.7815,0.9,1.73,47.7
1.5000128,0.75,0.9,1.73,46.1
1.500019456,0.75,0.0,1.73,45.5
1.500019456,0.75,0.9,1.73,47.2
1.500016128,0.75,1.9,1.73,47.2
1.500016128,0.75,0.0,1.73,47.7
1.500019456,0.75,0.0,1.73,46.6
1.5000128,0.8915,1.9,1.73,46.1
1.500016128,0.75,0.0,1.73,47.2
1.500016128,0.75,2.7,1.73,47.2
1.500016128,0.75,0.9,1.73,46.1
1.600013696,0.7815,1.9,1.73,47.2
1.500019456,0.75,1.9,1.73,48.8
1.500022656,0.75,0.7,1.73,46.6
1.500019456,0.8915,0.9,1.73,47.2
1.5000128,0.75,0.0,1.73,45.5
1.5000128,0.75,0.9,1.73,46.6
1.500016128,0.75,0.9,1.59,46.1
1.600010368,0.8915,1.9,1.59,47.2
1.500022656,0.75,0.9,1.59,47.2
1.500022656,0.75,1.8,1.59,47.2
1.500016128,0.75,0.0,1.59,46.1
1.5000128,0.75,1.9,1.59,47.2
1.500016128,0.75,0.0,1.59,45.0
1.500019456,0.75,0.0,1.59,46.1
1.500019456,0.75,0.0,1.59,45.5
1.500022656,0.75,2.8,1.59,47.2
1.5000128,0.75,0.0,1.59,45.5
1.500016128,0.75,0.0,1.59,47.2
1.500016128,0.8915,0.9,1.59,47.7
1.5000128,0.75,0.9,1.59,47.7
1.500019456,0.75,0.0,1.59,46.6
1.5000128,0.75,0.9,1.59,46.6
1.600017024,0.7815,1.9,1.59,46.6
1.500022656,0.75,0.9,1.59,46.6
1.5000128,0.75,0.9,1.59,46.6
1.500019456,0.75,1.8,1.46,46.1
1.600013696,0.7815,0.9,1.46,47.2
1.500022656,0.75,0.0,1.46,46.6
1.5000128,0.75,0.0,1.46,47.2
1.500022656,0.8915,0.0,1.46,46.1
1.5000128,0.75,0.9,1.46,45.5
1.500016128,0.75,0.9,1.46,46.1
1.500016128,0.75,0.9,1.46,45.5
1.600013696,0.8915,2.8,1.46,46.6
1.5000128,0.75,0.9,1.46,45.5
1.500019456,0.75,0.0,1.46,45.5
1.5000128,0.75,0.9,1.46,46.6
1.600020224,0.7815,1.9,1.46,46.6
1.500016128,0.75,1.8,1.46,46.6
1.500016128,0.75,0.0,1.46,46.6
1.5000128,0.75,1.8,1.46,45.0
1.500019456,0.75,1.9,1.46,47.2
1.5000128,0.75,0.0,1.46,45.0
1.500016128,0.75,0.0,1.34,46.6
1.500019456,0.8915,1.9,1.34,46.1
1.500019456,0.75,0.0,1.34,46.1
1.5000128,0.75,0.9,1.34,46.1
1.500019456,0.75,0.0,1.34,46.1
1.600017024,0.7815,2.8,1.34,46.6
1.500016128,0.75,0.9,1.34,46.6
1.500016128,0.75,0.0,1.34,46.1
1.500016128,0.75,0.9,1.34,46.6
1.600013696,0.7815,1.9,1.34,46.6
1.5000128,0.75,1.8,1.34,45.0
1.500019456,0.75,1.9,1.34,46.6
1.500016128,0.75,0.9,1.34,45.0
1.5000128,0.75,2.8,1.34,46.6
1.500016128,0.75,0.9,1.34,46.6
1.500022656,0.75,0.9,1.34,46.6
1.500019456,0.8915,1.9,1.34,45.0
1.500016128,0.75,0.0,1.34,46.1
1.500016128,0.75,0.0,1.34,46.6
1.500019456,0.75,0.9,1.23,45.0
1.600020224,0.7815,0.9,1.23,45.5
1.500016128,0.75,0.0,1.23,45.5
1.500022656,0.75,0.9,1.23,45.5
1.500016128,0.75,0.0,1.23,45.0
1.500016128,0.75,1.9,1.23,46.6
1.5000128,0.75,0.0,1.23,46.1
1.500019456,0.75,0.0,1.23,45.0
1.5000128,0.8915,0.0,1.23,45.5
1.500016128,0.75,0.9,1.23,45.5
1.5000128,0.75,0.9,1.23,46.1
1.500019456,0.75,0.0,1.23,47.2
1.600020224,0.8915,1.9,1.23,46.1
1.500019456,0.75,0.9,1.23,46.1
1.500019456,0.75,0.0,1.23,46.6
1.500019456,0.75,0.9,1.23,47.7
1.600017024,0.7815,0.9,1.23,45.0
1.500009472,0.75,0.0,1.23,45.5
1.500019456,0.75,0.9,1.23,46.1
1.500022656,0.75,0.0,1.14,46.1
1.500019456,0.75,0.9,1.14,46.6
1.500016128,0.75,0.9,1.14,45.0
1.500022656,0.75,0.9,1.14,45.5
1.5000128,0.8915,1.9,1.14,45.0
1.5000128,0.75,0.9,1.14,45.0
1.500019456,0.75,0.7,1.14,45.5
1.500022656,0.75,0.0,1.14,46.1
1.5000128,0.75,0.9,1.14,43.9
1.500022656,0.75,0.0,1.14,45.0
1.500016128,0.75,0.0,1.14,45.0
1.500019456,0.8915,1.9,1.14,46.1
1.500016128,0.75,1.9,1.14,45.0
1.500022656,0.75,0.9,1.14,46.1
1.500022656,0.75,0.9,1.14,44.4
1.600013696,0.8915,1.9,1.14,45.5
1.500016128,0.75,0.9,1.14,46.1
1.500022656,0.75,0.0,1.14,45.0
1.500025984,0.75,0.0,1.04,45.0
1.600013696,0.7815,2.8,1.04,46.1
1.5000128,0.75,0.0,1.04,45.0
1.5000128,0.75,0.0,1.04,45.0
1.500019456,0.75,0.9,1.04,46.6
1.500016128,0.75,0.9,1.04,46.6
1.500016128,0.75,0.0,1.04,45.5
1.500022656,0.75,0.9,1.04,43.9
1.5000128,0.8915,0.9,1.04,45.0
1.500022656,0.75,0.0,1.04,44.4
1.500016128,0.75,1.9,1.04,45.0
1.500016128,0.75,0.0,1.04,46.1
1.500019456,0.7815,2.8,1.04,46.1
1.500016128,0.75,1.8,1.04,46.1
1.5000128,0.75,0.0,1.04,46.1
1.500019456,0.75,0.0,1.04,46.6
1.600013696,0.7815,0.9,1.04,45.0
1.500016128,0.75,0.0,1.04,46.6
1.500019456,0.75,0.9,1.04,46.1
1.500022656,0.8915,0.0,1.04,45.5
1.500019456,0.75,2.7,1.04,45.0
1.5000128,0.75,0.9,1.04,44.4
1.500019456,0.75,0.9,1.04,46.1
1.600013696,0.8915,2.8,1.04,45.0
1.5000128,0.75,0.9,1.04,45.5
1.5000128,0.75,0.0,1.04,45.0
1.500019456,0.75,0.0,1.04,45.5
1.5000128,0.75,0.9,1.04,45.0
1.500016128,0.75,0.9,1.04,46.1
1.5000128,0.75,0.0,1.04,45.5
1.5000128,0.75,1.8,1.04,45.5
1.500009472,0.75,1.9,1.04,45.5
1.500022656,0.75,0.9,1.04,44.4
1.500016128,0.75,0.0,1.04,46.1
1.500019456,0.8915,1.9,1.04,46.6
1.500019456,0.75,0.9,1.04,46.1
1.500019456,0.75,0.9,1.04,45.5
1.5000128,0.75,0.0,0.96,45.5
1.600020224,0.8915,1.9,0.96,46.1
1.500019456,0.75,0.0,0.96,45.0
1.500016128,0.75,0.0,0.96,45.5
1.5000128,0.75,0.0,0.96,45.5
1.600017024,0.7815,0.9,0.96,46.1
1.500019456,0.75,0.9,0.96,46.1
1.500016128,0.75,1.9,0.96,44.4
1.500016128,0.75,0.9,0.96,45.0
1.500019456,0.75,1.9,0.96,45.0
1.500019456,0.75,0.9,0.96,47.7
1.5000128,0.75,0.9,0.96,46.1
1.500019456,0.8915,0.0,0.96,45.5
1.5000128,0.75,1.6,0.96,46.1
1.5000128,0.75,0.0,0.96,44.4
1.500016128,0.75,0.9,0.96,44.4
1.600013696,0.75,0.9,0.96,46.1
1.500016128,0.75,0.9,0.96,47.7
1.500019456,0.75,0.9,0.96,45.5
1.500019456,0.75,0.9,0.88,44.4
1.500022656,0.75,1.9,0.88,46.1
1.5000128,0.75,0.0,0.88,45.5
1.500022656,0.75,0.0,0.88,45.5
1.5000128,0.8915,1.9,0.88,45.0
1.500016128,0.75,0.0,0.88,45.5
1.500019456,0.75,0.9,0.88,44.4
1.500019456,0.75,0.0,0.88,45.5
1.600013696,0.7815,1.9,0.88,45.5
1.500009472,0.75,0.0,0.88,45.0
1.500019456,0.75,0.0,0.88,44.4
1.500016128,0.75,0.0,0.88,46.1
1.600013696,0.75,1.9,0.88,46.6
1.500009472,0.75,0.9,0.88,47.7
1.500019456,0.75,0.0,0.88,45.5
1.500016128,0.8915,0.0,0.88,45.5
1.500016128,0.75,2.8,0.88,44.4
1.500022656,0.75,0.0,0.88,45.0
1.500009472,0.75,0.0,0.81,45.5
1.5000128,0.8915,1.9,0.81,47.2
1.5000128,0.75,0.0,0.81,43.9
1.5000128,0.75,0.0,0.81,45.5
1.5000128,0.75,0.0,0.81,45.5
1.600013696,0.7815,1.9,0.81,44.4
1.500009472,0.75,0.0,0.81,45.5
1.5000128,0.75,0.0,0.81,44.4
1.5000128,0.75,0.9,0.81,46.1
1.500016128,0.75,1.9,0.81,46.6
1.500019456,0.75,0.9,0.81,45.0
1.500019456,0.75,0.0,0.81,45.5
1.600017024,0.8915,3.6,0.81,45.5
1.500016128,0.75,0.0,0.81,46.1
1.500019456,0.75,0.0,0.81,45.0
1.500016128,0.75,0.0,0.81,45.0
1.600013696,0.7815,1.9,0.81,46.6
1.500022656,0.75,0.9,0.81,45.5
1.500016128,0.75,0.9,0.81,45.5
1.500019456,0.75,1.8,0.74,45.5
1.600017024,0.75,1.9,0.74,46.1
1.500019456,0.75,0.9,0.74,43.9
1.500019456,0.75,0.0,0.74,43.9
1.500016128,0.8915,0.0,0.74,46.1
1.5000128,0.75,1.8,0.74,46.1
1.5000128,0.75,0.0,0.74,45.0
1.500016128,0.75,1.8,0.74,46.1
1.5000128,0.8915,1.9,0.74,46.1
1.500019456,0.75,0.0,0.74,45.5
1.500022656,0.75,1.8,0.74,46.1
1.500016128,0.75,0.9,0.74,45.5
1.500016128,0.75,1.9,0.74,46.1
1.500016128,0.75,0.0,0.74,45.5
1.500016128,0.75,0.0,0.74,45.0
1.5000128,0.75,0.9,0.74,45.5
1.500019456,0.75,0.9,0.74,45.0
1.500022656,0.75,0.9,0.74,44.4
1.500019456,0.75,0.9,0.74,44.4
1.500019456,0.8915,1.9,0.68,45.0
1.5000128,0.75,0.9,0.68,45.5
1.500022656,0.75,0.0,0.68,46.1
1.500016128,0.75,0.0,0.68,45.5
1.600013696,0.7815,1.9,0.68,47.2
1.5000128,0.75,0.9,0.68,46.1
1.500022656,0.75,0.0,0.68,45.5
1.500019456,0.75,0.0,0.68,45.5
1.700024448,0.8915,8.3,0.68,45.5
1.600017024,0.8915,10.2,0.68,46.1
1.600017024,0.8915,8.4,0.68,44.4
1.600023552,0.8915,7.5,0.68,46.6
1.500022656,0.8915,2.8,0.68,45.5
2.400017408,0.8915,28.3,0.68,47.7
2.400033792,0.8915,30.8,0.68,46.1
2.400027136,0.8915,6.7,0.68,46.1
2.40002048,0.8915,8.4,0.68,46.1
2.400023808,0.8915,8.5,0.68,46.6
2.400027136,0.8915,9.3,0.71,47.7
2.400023808,0.8915,8.3,0.71,45.5
2.40002048,0.8915,3.8,0.71,46.6
2.40003712,0.8915,10.2,0.71,47.7
2.400033792,0.8915,8.4,0.71,46.6
2.400027136,0.8915,5.7,0.71,48.3
2.400030464,0.8915,20.9,0.71,47.2
2.400033792,0.8915,40.0,0.71,47.2
2.40002048,0.8915,12.4,0.71,47.7
2.400027136,0.8915,11.3,0.71,46.6
2.400033792,0.8915,11.3,0.71,46.6
2.400027136,0.8915,11.1,0.71,46.6
2.400023808,0.8915,13.1,0.71,47.7
2.400023808,0.8915,11.3,0.71,47.7
1.900022784,0.8915,14.2,0.71,47.2
1.900019584,0.8915,21.5,0.71,46.1
1.700024448,0.8915,12.4,0.71,46.1
1.800018688,0.8915,14.7,0.71,47.2
1.700017792,0.8915,8.6,0.71,47.2
1.600013696,0.7815,7.3,0.81,46.6
1.500019456,0.75,0.9,0.81,46.6
1.80001536,0.8915,9.3,0.81,46.1
1.500022656,0.8915,5.9,0.81,47.7
1.700024448,0.8915,10.5,0.81,46.6
1.800018688,0.8915,21.3,0.81,47.7
2.400030464,0.8915,22.7,0.81,47.2
2.40002048,0.8915,18.3,0.81,47.2
2.400033792,0.8915,25.9,0.81,47.7
2.40003712,0.8915,58.7,0.81,49.9
2.400017408,0.8915,58.6,0.81,48.8
2.400023808,0.8915,17.8,0.81,48.3
2.400033792,0.8915,18.4,0.81,48.3
2.400033792,0.8915,11.4,0.81,47.7
2.400030464,0.8915,16.8,0.81,47.7
2.40002048,0.8915,16.0,0.81,47.2
2.400027136,0.8915,15.9,0.81,47.7
2.400027136,0.8915,18.5,0.81,47.2
2.400023808,0.8915,24.8,0.99,48.8
2.400023808,0.8915,45.7,0.99,49.4
2.400023808,0.8915,55.0,0.99,49.9
2.400027136,0.8915,29.5,0.99,49.4
2.40002048,0.8915,18.3,0.99,48.8
2.400023808,0.8915,25.5,0.99,47.7
1.700024448,0.8915,16.5,0.99,48.8
2.40002048,0.8915,46.1,0.99,49.4
2.40002048,0.8915,38.7,0.99,48.3
2.40002048,0.8915,35.3,0.99,48.3
2.400033792,0.8915,22.8,0.99,49.9
2.400033792,0.8915,53.3,0.99,51.0
2.400023808,0.8915,57.7,0.99,51.6
2.400033792,0.8915,54.6,0.99,49.4
2.400027136,0.8915,52.8,0.99,50.5
2.400023808,0.8915,56.5,0.99,49.9
2.400027136,0.8915,55.3,0.99,50.5
2.400023808,0.8915,49.5,0.99,51.6
2.400027136,0.8915,53.5,1.07,49.4
2.400023808,0.8915,32.1,1.07,48.8
2.400033792,0.8915,23.4,1.07,49.9
2.400027136,0.8915,27.8,1.07,49.4
2.400033792,0.8915,42.5,1.07,51.0
2.400027136,0.8915,43.0,1.07,49.4
2.400017408,0.8915,29.6,1.07,49.9
